feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
3.7778559139052774,-0.28300854471363124,-1.1062033090646939,0.46619695470557376,0.5560620236148179,-0.5894831540124121,2.9385944277129212,-0.303582784050061,-0.5451996786941343,1.4180478013609195,0.45335972780472655,4.209782691262857,1.8639586362112524,-4.0791016462800105,-0.8061736063816238,-1.5551169144230368,-2.595896229472827,3.9251076418870663,0.2716492367252905,-1.2310451952609043,0.0
1.4816359204417187,-1.203330465586568,0.6213357417194139,0.11466763552849865,1.4240589917261128,0.14274120444953686,2.247449057984717,0.3923580717281271,0.8760060615353292,1.9722690632333997,0.8150380177484688,-0.3872620368405584,-1.2595506584553646,0.5040482104819755,0.1265633818182017,-0.8097673891581341,4.183445984687949,-1.04492800097282,0.12696841281588325,1.4884639694144024,1.0
-7.056633210802612,3.818459652591062,-1.1263778436949428,0.9925568919138317,0.33394597322591446,0.0842228827900755,-3.742000888720734,-0.7429528606226071,-1.9431551957661923,-0.47539175509828,-1.415964452633154,0.8285729857023083,1.2076354375720946,1.751590182234882,0.7354473247283934,-1.6629573905503636,-5.661847222640301,-2.1789295408634652,0.042709819914462814,-0.365224169654099,1.0
3.00928730796961,-1.94783079592572,-0.07403700626459676,1.6038697254435437,2.1808201187667766,0.2784643865234422,4.300869641962581,2.3470359479462966,0.08321303627211424,3.3409126053000278,-1.0541513965914469,-4.0559397586999,0.9654092038026922,3.4483646159017476,0.8394432171563457,-1.1403201216190362,14.202614623513329,0.9512979963115099,-0.31515935719764865,-0.8407663207331815,0.0
2.1196107085879943,-3.5047072351134223,-0.11816674651273366,0.02770168787918344,0.3703089775637704,-2.9245326048265334,0.3935349499351104,0.9524879011371168,0.8005290161606844,-2.183033506708813,0.4341110652414831,1.085654030723401,-0.5102191146771313,-1.125030998603068,1.4251955572098265,1.2446761653209573,-5.127656798895938,-1.7464705602218995,0.768199900254481,4.141444293140773,0.0
-4.837282857875348,-0.5901999753715736,2.2372843848015553,-0.6470965314299127,-0.20950961505890625,1.7996788165408257,-0.3011672493931603,0.9837572938101565,-0.5037068371967282,3.0452691115192154,0.5255883354395128,0.9263068865132573,0.38153111531768524,1.8406505118242864,-1.2961825527170356,-2.6114532668256354,3.5336073121544596,-0.6993424103072821,1.115934421534126,-0.09974678012376459,1.0
5.702936303827448,0.4136178796376506,0.7576378895174982,-0.8015515005812999,0.18271552626482176,-2.605802032525654,-1.8768831537149695,0.5012041823841213,1.0459115893866522,1.8913811157453426,-0.06065908179918997,-0.725729866648242,-4.46425938906761,-0.9635731418433229,0.5123495670539698,-1.5790781544965944,-0.2713925186756115,2.598416463837773,-1.0846903647884312,0.11340260528398804,0.0
1.8267016721135105,-1.6579835442969504,-1.1481523301513525,0.6514056481734375,0.802828911919192,-1.0482774653357678,2.1410604448017603,1.1360661922473547,-0.4207401948519687,-1.463586173167503,-0.5912947837090388,2.532404343372984,1.629879346747256,-0.09954717009657499,-0.7229917281109741,-0.7023788015832593,-1.4340014516739148,1.7779491237452212,-0.2762440351748786,-0.06347416808883843,0.0
5.406327422305464,0.4782976757166779,0.9001002002420223,0.7032010546843693,-0.3273499603225963,-0.2682892951039695,-0.827844716193241,-0.519345073159584,-0.37691501648456616,-0.29376501971136837,-0.9540593420202919,-0.26294317812926105,-3.788486662215414,0.8106735345644864,0.3616950993696815,-0.019544613827378154,-0.5663025060220783,3.20052301622396,-0.5857557127672052,0.6556208998020217,0.0
-9.30471183443336,-0.7709139561454341,0.11244676407403323,-1.1538599014469488,-0.9760591858685231,2.8199891392338268,-3.8721179457323394,-0.8292781984858514,-0.6147660617705136,1.828953008413909,-0.2512446061045212,0.7303935524400587,1.5665560101647737,0.7483188514057725,-0.0527906942165574,-1.714135205997001,0.5957246593305798,-0.7700034405239125,0.6704399078019393,-1.7345923512531045,1.0
-13.234106872351179,3.0598513003435377,-0.5607320028559994,-0.7210515970716772,-1.6629677600826385,4.279462547060939,-5.457139718010259,-0.9625918106764075,1.1442272902939772,3.6346341676266345,-1.7444880584627906,1.140293066309395,2.1627054286456717,-0.3062382027902675,-2.0911247003690248,-0.6539133637054035,-1.5836790445766489,-2.5182122303670127,1.2971344548031731,-2.9085567713226625,1.0
3.878125365703129,-0.26583757946238584,-0.7378331977174909,1.87357357502862,0.14071679870155704,-0.06850166029582594,-0.364075753193436,-0.22915313590075417,-0.561494258229149,-0.9399521974551772,0.8193380303955696,-0.36068760314882664,-3.6847814867472577,0.47774171288967615,-0.7977006664410287,0.3753585518044953,0.039100530877968415,1.0721709508936623,-0.12851749066503051,0.680829527366047,0.0
0.334336865095722,-0.8093757779680608,-0.7916958626063253,0.39665425429142587,-1.1890979164180187,-3.6595978619865277,-1.5767120453325751,1.6812924050438336,-0.8090595019651095,-1.300852074191,-0.6862707394386035,1.4186478219897598,-0.9994581511435213,-1.1508110847367585,-1.7128819081087614,-1.0498794990466287,-4.8850906413356565,-1.195251553186745,0.7724881040567858,0.44544720580221253,1.0
1.0931954809162854,-1.5220631778725637,-0.7288816455038859,-0.9607059499118257,-0.23278819227696296,-1.8154541462078333,0.2990970493178893,1.3289720912464893,-0.2133278716860672,-0.536739114967201,0.39117459457277953,1.4842111867701346,1.03506373484438,-1.1412410534082778,0.9737074943561306,1.640176227757747,-4.402291988005559,-0.29046169828371116,0.6546841886257846,2.4113295573211126,0.0
-6.901800047056644,0.5954761361529861,-0.006227678862969813,1.1709677668550098,-0.09403632704997637,3.515372208903287,0.008453372518301583,-0.22364424165441577,-1.884254672960543,1.73089192028892,-1.4581508429458965,-0.9462221017116192,1.3279563913628762,2.0619416830467543,0.013480019696702055,-0.1875065898867384,2.5265865742885762,-3.726824898545341,1.481574790554385,1.8008986800199758,1.0
1.3570863075339328,-0.1540113167448668,0.4368819542156062,1.392387477731943,0.7348066869560108,-3.3351057368234396,0.6770206978152007,-0.2886013465439659,0.3566171228019526,-0.3739176495591807,0.9854187797952549,1.3096949967195914,-2.5633979327759073,1.042907065832214,0.5720338940794761,-2.40969420004538,-0.6833536781982665,-2.2796357026739553,0.7167772939802787,0.735047797299681,1.0
7.0795728223629215,-1.6779753161410007,-0.13013307172873764,-1.4762779164322268,-3.083464793168555,-2.706944163807461,-0.7748238854081264,0.5305862065927699,-0.45631683001923196,1.8196116283345862,0.1275436494695905,-2.0410093020424567,-3.7496752282197012,0.8037487125874877,-0.7215147780859675,-2.3254669676457547,3.8826223569773175,4.106829739662718,-1.1559595864304373,0.2786066946961101,0.0
-1.685144685512863,-2.1581849595895393,-0.8386753053522433,-0.10666975326603993,0.28598246278025374,-0.8627297390899988,-0.09767685044431418,1.3489956526924056,0.03369516500549884,-1.5077300426683138,0.7461896239780385,1.30034212169053,-1.1864996195541606,0.32608126923538894,-0.7067161872280899,0.1053357294508841,1.0596459749475011,-2.1490938246790683,-1.9819832641040707,-1.426033238416807,1.0
-0.5617213203940435,1.814697438135771,-0.6416675462469028,-0.8812509441721483,0.8882547981923957,0.4780428936187753,1.6554268339261564,-0.3025799046740288,2.0217874907996496,0.4308135982620749,2.5249703968066464,2.031172324737817,-0.22747070555843174,2.3674237268656855,-0.5194201740895246,-0.7121715478394944,4.057846527380238,0.5367157966816076,-0.8167814782605534,-3.9063182868704223,0.0
7.1254486025822406,-5.230566962683014,1.1577189171293591,0.09048799653082809,-1.5797201503991545,-3.444575863917001,1.9916338729218532,-0.3930788646074401,0.8685231934970208,-3.4708361317738334,0.933016739439527,0.2337320397493199,-2.0815892418495214,-2.6960481570488906,1.8761071753953098,0.7164006462981516,-3.6761393117872725,-0.22216580968147892,0.6618690189025913,4.279189609294802,0.0
3.0223808511732586,-1.4455894895759696,-1.3647353139697909,-1.5026119641246127,-0.22394891762274788,0.7069630289683695,2.802018979533714,-0.08406462726929725,0.5369495710876008,2.518842925595894,0.9537878470877154,-1.0877275108119047,-0.5047959959188515,2.291738933555851,0.1042775387566231,-0.6163738554896603,8.053498354729646,1.8523393750322703,-0.460873905319802,-0.03732207723321945,0.0
2.7271788001276223,-1.262800710177699,-0.5876859536890603,-1.074913294339058,0.9378722573730295,0.2834788256442089,2.031785866823226,0.6846826876063495,1.5499642270042344,0.2659215703875063,-0.38624495149849886,-0.8271638593761723,-0.039229247588697835,0.9535818604658612,1.042293473702551,0.8094712430542801,3.908969573913162,1.0275372800495395,-0.7067496589653025,0.27628051211420934,0.0
-0.46422310334008127,0.5972395687864556,-0.1927523063232778,0.6898432895702572,1.090322208380781,-4.213740753672853,-1.0377648920793057,0.2573606631922023,2.6469092800721143,-1.9486802003344994,1.6509285861131935,0.8523615604929573,-0.4144725555264275,-1.5618341048397588,1.1447097906486272,-0.30145726052429933,-4.732042585701564,-3.2896261593985017,0.9850117975593146,-0.5830930342380574,1.0
3.860123644621698,1.214096206367768,-0.3111708910493129,-0.2670083650374359,-1.6319785685202233,-0.1713279740408562,4.397875210114343,0.05105475379079683,0.34702407727468143,0.906954699607857,-0.8564700258365296,-4.232695608611825,-0.19211737365397918,0.9385942960203153,0.03233116996234788,-4.03223296732217,5.8516353809321435,-1.5224975037226804,0.31246641072733516,2.855476195040823,1.0
-2.8683984926091997,-0.16279388207511336,0.3350134800073874,-0.008037934334656716,-0.7412084962162536,0.7883422752267815,2.224877566841582,-0.17911148234595953,-0.38148250142278806,-0.36155757665357124,0.22519248046662854,3.4338322877685874,0.8995129666839383,-0.7318807106975771,-0.9211856309507295,1.785810516185657,-1.8504553782858635,-3.428602135572797,1.534145570051164,0.36867708434526025,0.0
6.12898227313878,-0.5417141101158531,0.6641054995099086,0.953007957373568,-0.33579055111002465,-1.690372365603063,2.1127347286139377,0.8891901693541645,0.6790860184158487,1.3781154348631561,0.17241034104890116,-3.611418800971662,-2.0204517910217517,2.2478890744078415,-0.12382510339204789,-1.7105455341446074,10.478956848029664,2.404203744088708,-0.922672776593468,-2.64578532958939,0.0
-1.6405250674347758,-3.970761893709234,0.9911531319470703,0.6546310170095015,0.1371457523534116,1.797426973899118,2.2946340610835283,0.07045959065910236,-0.7194369478945526,0.039860477690729534,-0.4369213240594682,-0.9665095856759439,1.5504385201899513,2.6886284951337593,-1.1475636788775472,-0.6371671950749631,5.572011699747716,-0.5377059841532404,-1.7270575328396187,2.133960412861152,1.0
-6.991217606453562,-2.644927298822627,-1.0609429948383524,-0.06245222779114478,0.17539541152252575,3.426409332210593,1.3982799143268374,2.5985447289763344,0.9942042661042613,1.5982235165108583,-0.9205241323160545,-1.3044466151365062,2.337798612320144,2.8007170329977704,1.8788476179119291,-1.217166715644932,7.33268195327236,-3.1322993279329148,-1.2950414134117247,0.8294535161449501,1.0
0.4935259718706202,-2.1148938659716583,1.9193979971159174,-0.532739389725167,-1.5421336507689107,-2.7414553556363126,-0.015972659185871985,-1.2154844321946734,-0.1471768288452012,-0.48208208616767134,-1.3622102846108828,-0.05585954877874966,3.3597222225181125,3.294252332445849,-1.1091649370438668,2.3443609103019574,-0.5223454520266039,1.4303323551167333,0.24158220958257215,1.6509493974451286,0.0
-1.6935125674404439,2.920403492605379,0.20116639256583332,0.8434408590816379,0.4701396886843902,-1.2363620912839188,-1.2298396718557876,-1.1660739258462574,0.04864713191439982,-0.020234932923015814,0.24179550101917074,0.3478095491412878,0.09725054000352795,1.5959352078456128,-0.5114730692800988,-2.9456302188454577,-3.146167798717108,-0.5413836653694952,1.0492606649689424,0.45783952505132164,1.0
0.6063494352435628,1.1038432873176989,-1.334238147735143,-0.2052326450350451,1.189508878964265,1.4224141597526845,1.0009721007723185,0.24374992358908618,-0.2955659644704337,0.703262226746848,-0.8685544383438216,-3.2335019345841887,1.2220790425771253,-1.4685610935268967,-3.2112186104384657,-2.4060771005471944,2.445542194706241,0.40250322673047423,-0.4298816364356501,0.41191536491346925,1.0
5.699817487607847,-1.3959275764541945,0.9070498189055277,-0.3766841534307651,-0.03269763638397336,0.3679230053650486,1.7436336443413216,-0.6021793504688688,-0.9223846290616873,0.12455894607148743,1.5809464319541704,-3.3986873988824478,-3.9311610424115,0.2615711563846679,0.3898654545349406,-0.4162206518275169,7.814589817867143,0.727731154632844,0.944322443120109,-0.6724695869757559,0.0
